STUDENT_ID,HW_ID,HW_SCORE,HW_SCORE_MAX,HW_SCORE_PERCENT,HW_ASSIGNED_DATE,HW_TURNED_IN_DATE,CLASS_ID
408,3053,2,10,0.2,2013-09-01,2013-09-08,24
419,3054,3,10,0.3,2013-09-08,2013-09-15,24
450,3055,2,10,0.2,2013-09-15,2013-09-22,24
453,3056,1,10,0.1,2013-09-22,2013-09-29,24
456,3057,1,10,0.1,2013-09-29,2013-10-06,24
461,3058,6,10,0.6,2013-10-06,2013-10-13,24
465,3059,4,10,0.4,2013-10-13,2013-10-20,24
475,3060,3,10,0.3,2013-10-20,2013-10-27,24
486,3061,9,10,0.9,2013-10-27,2013-11-03,24
10,3062,8,10,0.8,2013-11-03,2013-11-10,24
115,3063,9,10,0.9,2013-11-10,2013-11-17,24
150,3064,7,10,0.7,2013-11-17,2013-11-24,24
165,3065,6,10,0.6,2013-11-24,2013-12-01,24
237,3066,0,10,0.0,2013-12-01,2013-12-08,24
280,3067,8,10,0.8,2013-12-08,2013-12-15,24
300,3068,3,10,0.3,2013-12-15,2013-12-22,24
312,3069,2,10,0.2,2013-12-22,2013-12-29,24
315,3070,1,10,0.1,2013-12-29,2014-01-05,24
336,3071,0,10,0.0,2014-01-05,2014-01-12,24
408,3072,0,10,0.0,2014-01-12,2014-01-19,24
419,3073,1,10,0.1,2014-01-19,2014-01-26,24
450,3074,3,10,0.3,2014-01-26,2014-02-02,24
453,3075,5,10,0.5,2014-02-02,2014-02-09,24
456,3076,8,10,0.8,2014-02-09,2014-02-16,24
461,3077,0,10,0.0,2014-02-16,2014-02-23,24
465,3078,7,10,0.7,2014-02-23,2014-03-02,24
475,3079,2,10,0.2,2014-03-02,2014-03-09,24
486,3080,8,10,0.8,2014-03-09,2014-03-16,24
10,3081,8,10,0.8,2014-03-16,2014-03-23,24
115,3082,1,10,0.1,2014-03-23,2014-03-30,24
150,3083,2,10,0.2,2014-03-30,2014-04-06,24
165,3084,1,10,0.1,2014-04-06,2014-04-13,24
237,3085,6,10,0.6,2014-04-13,2014-04-20,24
280,3086,8,10,0.8,2014-04-20,2014-04-27,24
300,3087,5,10,0.5,2014-04-27,2014-05-04,24
312,3088,1,10,0.1,2014-05-04,2014-05-11,24
315,3089,5,10,0.5,2014-05-11,2014-05-18,24
336,3090,4,10,0.4,2014-05-18,2014-05-25,24
408,3091,3,10,0.3,2014-05-25,2014-06-01,24
419,3092,4,10,0.4,2014-06-01,2014-06-08,24
450,3093,8,10,0.8,2014-06-08,2014-06-15,24
453,3094,8,10,0.8,2014-06-15,2014-06-22,24
456,3095,2,10,0.2,2014-06-22,2014-06-29,24
461,3096,4,10,0.4,2014-06-29,2014-07-06,24
465,3097,9,10,0.9,2014-07-06,2014-07-13,24
475,3098,1,10,0.1,2014-07-13,2014-07-20,24
486,3099,4,10,0.4,2014-07-20,2014-07-27,24
10,3100,7,10,0.7,2014-07-27,2014-08-03,24
115,3101,0,10,0.0,2014-08-03,2014-08-10,24
150,3102,5,10,0.5,2014-08-10,2014-08-17,24
165,3103,9,10,0.9,2014-08-17,2014-08-24,24
237,3104,4,10,0.4,2014-08-24,2014-08-31,24
280,3105,5,10,0.5,2014-08-31,2014-09-07,24
300,3106,6,10,0.6,2014-09-07,2014-09-14,24
312,3107,9,10,0.9,2014-09-14,2014-09-21,24
315,3108,8,10,0.8,2014-09-21,2014-09-28,24
336,3109,5,10,0.5,2014-09-28,2014-10-05,24
408,3110,6,10,0.6,2014-10-05,2014-10-12,24
419,3111,0,10,0.0,2014-10-12,2014-10-19,24
450,3112,3,10,0.3,2014-10-19,2014-10-26,24
453,3113,9,10,0.9,2014-10-26,2014-11-02,24
456,3114,7,10,0.7,2014-11-02,2014-11-09,24
461,3115,1,10,0.1,2014-11-09,2014-11-16,24
465,3116,8,10,0.8,2014-11-16,2014-11-23,24
475,3117,2,10,0.2,2014-11-23,2014-11-30,24
486,3118,5,10,0.5,2014-11-30,2014-12-07,24
10,3119,2,10,0.2,2014-12-07,2014-12-14,24
115,3120,1,10,0.1,2014-12-14,2014-12-21,24
150,3121,0,10,0.0,2014-12-21,2014-12-28,24
165,3122,0,10,0.0,2014-12-28,2015-01-04,24
237,3123,5,10,0.5,2015-01-04,2015-01-11,24
280,3124,8,10,0.8,2015-01-11,2015-01-18,24
300,3125,3,10,0.3,2015-01-18,2015-01-25,24
312,3126,3,10,0.3,2015-01-25,2015-02-01,24
315,3127,0,10,0.0,2015-02-01,2015-02-08,24
336,3128,7,10,0.7,2015-02-08,2015-02-15,24
408,3129,6,10,0.6,2015-02-15,2015-02-22,24
419,3130,1,10,0.1,2015-02-22,2015-03-01,24
450,3131,2,10,0.2,2015-03-01,2015-03-08,24
453,3132,5,10,0.5,2015-03-08,2015-03-15,24
456,3133,7,10,0.7,2015-03-15,2015-03-22,24
461,3134,4,10,0.4,2015-03-22,2015-03-29,24
465,3135,0,10,0.0,2015-03-29,2015-04-05,24
475,3136,2,10,0.2,2015-04-05,2015-04-12,24
486,3137,5,10,0.5,2015-04-12,2015-04-19,24
10,3138,5,10,0.5,2015-04-19,2015-04-26,24
115,3139,3,10,0.3,2015-04-26,2015-05-03,24
150,3140,6,10,0.6,2015-05-03,2015-05-10,24
165,3141,6,10,0.6,2015-05-10,2015-05-17,24
237,3142,3,10,0.3,2015-05-17,2015-05-24,24
280,3143,8,10,0.8,2015-05-24,2015-05-31,24
300,3144,2,10,0.2,2015-05-31,2015-06-07,24
312,3145,5,10,0.5,2015-06-07,2015-06-14,24
315,3146,5,10,0.5,2015-06-14,2015-06-21,24
336,3147,1,10,0.1,2015-06-21,2015-06-28,24
408,3148,1,10,0.1,2015-06-28,2015-07-05,24
419,3149,1,10,0.1,2015-07-05,2015-07-12,24
450,3150,8,10,0.8,2015-07-12,2015-07-19,24
453,3151,8,10,0.8,2015-07-19,2015-07-26,24
456,3152,8,10,0.8,2015-07-26,2015-08-02,24
461,3027,0,10,0.0,2013-03-03,2013-03-10,24
465,3028,4,10,0.4,2013-03-10,2013-03-17,24
475,3029,4,10,0.4,2013-03-17,2013-03-24,24
486,3030,9,10,0.9,2013-03-24,2013-03-31,24
10,3031,0,10,0.0,2013-03-31,2013-04-07,24
115,3032,5,10,0.5,2013-04-07,2013-04-14,24
150,3033,5,10,0.5,2013-04-14,2013-04-21,24
165,3034,3,10,0.3,2013-04-21,2013-04-28,24
237,3035,9,10,0.9,2013-04-28,2013-05-05,24
280,3036,7,10,0.7,2013-05-05,2013-05-12,24
300,3037,5,10,0.5,2013-05-12,2013-05-19,24
312,3038,1,10,0.1,2013-05-19,2013-05-26,24
315,3039,3,10,0.3,2013-05-26,2013-06-02,24
336,3040,9,10,0.9,2013-06-02,2013-06-09,24
408,3041,3,10,0.3,2013-06-09,2013-06-16,24
419,3042,5,10,0.5,2013-06-16,2013-06-23,24
450,3043,3,10,0.3,2013-06-23,2013-06-30,24
453,3044,5,10,0.5,2013-06-30,2013-07-07,24
456,3045,4,10,0.4,2013-07-07,2013-07-14,24
461,3046,6,10,0.6,2013-07-14,2013-07-21,24
465,3047,3,10,0.3,2013-07-21,2013-07-28,24
475,3048,2,10,0.2,2013-07-28,2013-08-04,24
486,3049,5,10,0.5,2013-08-04,2013-08-11,24
10,3050,0,10,0.0,2013-08-11,2013-08-18,24
115,3051,7,10,0.7,2013-08-18,2013-08-25,24
150,3052,0,10,0.0,2013-08-25,2013-09-01,24
165,3053,2,10,0.2,2013-09-01,2013-09-08,24
237,3054,8,10,0.8,2013-09-08,2013-09-15,24
280,3055,6,10,0.6,2013-09-15,2013-09-22,24
300,3056,2,10,0.2,2013-09-22,2013-09-29,24
312,3057,2,10,0.2,2013-09-29,2013-10-06,24
315,3058,7,10,0.7,2013-10-06,2013-10-13,24
336,3059,5,10,0.5,2013-10-13,2013-10-20,24
408,3060,3,10,0.3,2013-10-20,2013-10-27,24
419,3061,3,10,0.3,2013-10-27,2013-11-03,24
450,3062,7,10,0.7,2013-11-03,2013-11-10,24
453,3063,4,10,0.4,2013-11-10,2013-11-17,24
456,3064,9,10,0.9,2013-11-17,2013-11-24,24
461,3065,0,10,0.0,2013-11-24,2013-12-01,24
465,3066,6,10,0.6,2013-12-01,2013-12-08,24
475,3067,2,10,0.2,2013-12-08,2013-12-15,24
486,3068,7,10,0.7,2013-12-15,2013-12-22,24
10,3069,5,10,0.5,2013-12-22,2013-12-29,24
115,3070,9,10,0.9,2013-12-29,2014-01-05,24
150,3071,0,10,0.0,2014-01-05,2014-01-12,24
165,3072,8,10,0.8,2014-01-12,2014-01-19,24
237,3073,2,10,0.2,2014-01-19,2014-01-26,24
280,3074,9,10,0.9,2014-01-26,2014-02-02,24
300,3075,3,10,0.3,2014-02-02,2014-02-09,24
312,3076,5,10,0.5,2014-02-09,2014-02-16,24
315,3077,7,10,0.7,2014-02-16,2014-02-23,24
336,3078,2,10,0.2,2014-02-23,2014-03-02,24
408,3079,0,10,0.0,2014-03-02,2014-03-09,24
419,3080,6,10,0.6,2014-03-09,2014-03-16,24
450,3081,7,10,0.7,2014-03-16,2014-03-23,24
453,3082,7,10,0.7,2014-03-23,2014-03-30,24
456,3083,5,10,0.5,2014-03-30,2014-04-06,24
461,3084,3,10,0.3,2014-04-06,2014-04-13,24
465,3085,3,10,0.3,2014-04-13,2014-04-20,24
475,3086,1,10,0.1,2014-04-20,2014-04-27,24
486,3087,4,10,0.4,2014-04-27,2014-05-04,24
10,3088,6,10,0.6,2014-05-04,2014-05-11,24
115,3089,2,10,0.2,2014-05-11,2014-05-18,24
150,3090,7,10,0.7,2014-05-18,2014-05-25,24
165,3091,3,10,0.3,2014-05-25,2014-06-01,24
237,3092,2,10,0.2,2014-06-01,2014-06-08,24
280,3093,9,10,0.9,2014-06-08,2014-06-15,24
300,3094,7,10,0.7,2014-06-15,2014-06-22,24
312,3095,5,10,0.5,2014-06-22,2014-06-29,24
315,3096,5,10,0.5,2014-06-29,2014-07-06,24
336,3097,0,10,0.0,2014-07-06,2014-07-13,24
408,3098,5,10,0.5,2014-07-13,2014-07-20,24
419,3099,5,10,0.5,2014-07-20,2014-07-27,24
450,3100,5,10,0.5,2014-07-27,2014-08-03,24
453,3101,5,10,0.5,2014-08-03,2014-08-10,24
456,3102,3,10,0.3,2014-08-10,2014-08-17,24
461,3103,7,10,0.7,2014-08-17,2014-08-24,24
465,3104,5,10,0.5,2014-08-24,2014-08-31,24
475,3105,9,10,0.9,2014-08-31,2014-09-07,24
486,3106,8,10,0.8,2014-09-07,2014-09-14,24
10,3107,5,10,0.5,2014-09-14,2014-09-21,24
115,3108,3,10,0.3,2014-09-21,2014-09-28,24
150,3109,8,10,0.8,2014-09-28,2014-10-05,24
165,3110,8,10,0.8,2014-10-05,2014-10-12,24
237,3111,2,10,0.2,2014-10-12,2014-10-19,24
280,3112,3,10,0.3,2014-10-19,2014-10-26,24
300,3113,7,10,0.7,2014-10-26,2014-11-02,24
312,3114,2,10,0.2,2014-11-02,2014-11-09,24
315,3115,1,10,0.1,2014-11-09,2014-11-16,24
336,3116,2,10,0.2,2014-11-16,2014-11-23,24
408,3117,2,10,0.2,2014-11-23,2014-11-30,24
419,3118,4,10,0.4,2014-11-30,2014-12-07,24
450,3119,3,10,0.3,2014-12-07,2014-12-14,24
453,3120,9,10,0.9,2014-12-14,2014-12-21,24
456,3121,8,10,0.8,2014-12-21,2014-12-28,24
461,3122,2,10,0.2,2014-12-28,2015-01-04,24
465,3123,4,10,0.4,2015-01-04,2015-01-11,24
475,3124,5,10,0.5,2015-01-11,2015-01-18,24
486,3125,2,10,0.2,2015-01-18,2015-01-25,24
10,3126,9,10,0.9,2015-01-25,2015-02-01,24
115,3127,7,10,0.7,2015-02-01,2015-02-08,24
150,3128,4,10,0.4,2015-02-08,2015-02-15,24
165,3129,4,10,0.4,2015-02-15,2015-02-22,24
237,3130,0,10,0.0,2015-02-22,2015-03-01,24
280,3131,4,10,0.4,2015-03-01,2015-03-08,24
300,3132,0,10,0.0,2015-03-08,2015-03-15,24
312,3133,1,10,0.1,2015-03-15,2015-03-22,24
315,3134,9,10,0.9,2015-03-22,2015-03-29,24
336,3135,4,10,0.4,2015-03-29,2015-04-05,24
408,3136,0,10,0.0,2015-04-05,2015-04-12,24
419,3137,3,10,0.3,2015-04-12,2015-04-19,24
450,3138,9,10,0.9,2015-04-19,2015-04-26,24
453,3139,7,10,0.7,2015-04-26,2015-05-03,24
456,3140,0,10,0.0,2015-05-03,2015-05-10,24
461,3141,0,10,0.0,2015-05-10,2015-05-17,24
465,3142,0,10,0.0,2015-05-17,2015-05-24,24
475,3143,9,10,0.9,2015-05-24,2015-05-31,24
486,3144,5,10,0.5,2015-05-31,2015-06-07,24
10,3145,9,10,0.9,2015-06-07,2015-06-14,24
115,3146,8,10,0.8,2015-06-14,2015-06-21,24
150,3147,6,10,0.6,2015-06-21,2015-06-28,24
165,3148,3,10,0.3,2015-06-28,2015-07-05,24
237,3149,0,10,0.0,2015-07-05,2015-07-12,24
280,3150,2,10,0.2,2015-07-12,2015-07-19,24
300,3151,4,10,0.4,2015-07-19,2015-07-26,24
312,3152,6,10,0.6,2015-07-26,2015-08-02,24
315,3027,7,10,0.7,2013-03-03,2013-03-10,24
336,3028,8,10,0.8,2013-03-10,2013-03-17,24
408,3029,6,10,0.6,2013-03-17,2013-03-24,24
419,3030,3,10,0.3,2013-03-24,2013-03-31,24
450,3031,6,10,0.6,2013-03-31,2013-04-07,24
453,3032,6,10,0.6,2013-04-07,2013-04-14,24
456,3033,4,10,0.4,2013-04-14,2013-04-21,24
461,3034,3,10,0.3,2013-04-21,2013-04-28,24
465,3035,8,10,0.8,2013-04-28,2013-05-05,24
475,3036,6,10,0.6,2013-05-05,2013-05-12,24
486,3037,2,10,0.2,2013-05-12,2013-05-19,24
10,3038,0,10,0.0,2013-05-19,2013-05-26,24
115,3039,5,10,0.5,2013-05-26,2013-06-02,24
150,3040,2,10,0.2,2013-06-02,2013-06-09,24
165,3041,9,10,0.9,2013-06-09,2013-06-16,24
237,3042,4,10,0.4,2013-06-16,2013-06-23,24
280,3043,1,10,0.1,2013-06-23,2013-06-30,24
300,3044,1,10,0.1,2013-06-30,2013-07-07,24
312,3045,6,10,0.6,2013-07-07,2013-07-14,24
315,3046,3,10,0.3,2013-07-14,2013-07-21,24
336,3047,8,10,0.8,2013-07-21,2013-07-28,24
408,3048,8,10,0.8,2013-07-28,2013-08-04,24
419,3049,3,10,0.3,2013-08-04,2013-08-11,24
450,3050,4,10,0.4,2013-08-11,2013-08-18,24
453,3051,2,10,0.2,2013-08-18,2013-08-25,24
456,3052,1,10,0.1,2013-08-25,2013-09-01,24
461,3053,8,10,0.8,2013-09-01,2013-09-08,24
465,3054,8,10,0.8,2013-09-08,2013-09-15,24
475,3055,3,10,0.3,2013-09-15,2013-09-22,24
486,3056,6,10,0.6,2013-09-22,2013-09-29,24
10,3057,1,10,0.1,2013-09-29,2013-10-06,24
115,3058,3,10,0.3,2013-10-06,2013-10-13,24
150,3059,2,10,0.2,2013-10-13,2013-10-20,24
165,3060,0,10,0.0,2013-10-20,2013-10-27,24
237,3061,3,10,0.3,2013-10-27,2013-11-03,24
280,3062,6,10,0.6,2013-11-03,2013-11-10,24
300,3063,5,10,0.5,2013-11-10,2013-11-17,24
312,3064,4,10,0.4,2013-11-17,2013-11-24,24
315,3065,4,10,0.4,2013-11-24,2013-12-01,24
336,3066,3,10,0.3,2013-12-01,2013-12-08,24
408,3067,3,10,0.3,2013-12-08,2013-12-15,24
419,3068,5,10,0.5,2013-12-15,2013-12-22,24
450,3069,0,10,0.0,2013-12-22,2013-12-29,24
453,3070,2,10,0.2,2013-12-29,2014-01-05,24
456,3071,6,10,0.6,2014-01-05,2014-01-12,24
461,3072,1,10,0.1,2014-01-12,2014-01-19,24
465,3073,4,10,0.4,2014-01-19,2014-01-26,24
475,3074,0,10,0.0,2014-01-26,2014-02-02,24
486,3075,9,10,0.9,2014-02-02,2014-02-09,24
10,3076,6,10,0.6,2014-02-09,2014-02-16,24
115,3077,3,10,0.3,2014-02-16,2014-02-23,24
150,3078,2,10,0.2,2014-02-23,2014-03-02,24
165,3079,6,10,0.6,2014-03-02,2014-03-09,24
237,3080,9,10,0.9,2014-03-09,2014-03-16,24
280,3081,4,10,0.4,2014-03-16,2014-03-23,24
300,3082,9,10,0.9,2014-03-23,2014-03-30,24
312,3083,1,10,0.1,2014-03-30,2014-04-06,24
315,3084,5,10,0.5,2014-04-06,2014-04-13,24
336,3085,4,10,0.4,2014-04-13,2014-04-20,24
408,3086,2,10,0.2,2014-04-20,2014-04-27,24
419,3087,4,10,0.4,2014-04-27,2014-05-04,24
450,3088,6,10,0.6,2014-05-04,2014-05-11,24
453,3089,0,10,0.0,2014-05-11,2014-05-18,24
456,3090,8,10,0.8,2014-05-18,2014-05-25,24
461,3091,9,10,0.9,2014-05-25,2014-06-01,24
465,3092,7,10,0.7,2014-06-01,2014-06-08,24
475,3093,2,10,0.2,2014-06-08,2014-06-15,24
486,3094,1,10,0.1,2014-06-15,2014-06-22,24
10,3095,5,10,0.5,2014-06-22,2014-06-29,24
115,3096,5,10,0.5,2014-06-29,2014-07-06,24
150,3097,7,10,0.7,2014-07-06,2014-07-13,24
165,3098,3,10,0.3,2014-07-13,2014-07-20,24
237,3099,5,10,0.5,2014-07-20,2014-07-27,24
280,3100,8,10,0.8,2014-07-27,2014-08-03,24
300,3101,1,10,0.1,2014-08-03,2014-08-10,24
312,3102,9,10,0.9,2014-08-10,2014-08-17,24
315,3103,4,10,0.4,2014-08-17,2014-08-24,24
336,3104,9,10,0.9,2014-08-24,2014-08-31,24
408,3105,2,10,0.2,2014-08-31,2014-09-07,24
419,3106,6,10,0.6,2014-09-07,2014-09-14,24
450,3107,0,10,0.0,2014-09-14,2014-09-21,24
453,3108,3,10,0.3,2014-09-21,2014-09-28,24
456,3109,6,10,0.6,2014-09-28,2014-10-05,24
461,3110,4,10,0.4,2014-10-05,2014-10-12,24
465,3111,1,10,0.1,2014-10-12,2014-10-19,24
475,3112,6,10,0.6,2014-10-19,2014-10-26,24
486,3113,1,10,0.1,2014-10-26,2014-11-02,24
10,3114,2,10,0.2,2014-11-02,2014-11-09,24
115,3115,6,10,0.6,2014-11-09,2014-11-16,24
150,3116,8,10,0.8,2014-11-16,2014-11-23,24
165,3117,1,10,0.1,2014-11-23,2014-11-30,24
237,3118,2,10,0.2,2014-11-30,2014-12-07,24
280,3119,0,10,0.0,2014-12-07,2014-12-14,24
300,3120,9,10,0.9,2014-12-14,2014-12-21,24
312,3121,3,10,0.3,2014-12-21,2014-12-28,24
315,3122,7,10,0.7,2014-12-28,2015-01-04,24
336,3123,8,10,0.8,2015-01-04,2015-01-11,24
408,3124,4,10,0.4,2015-01-11,2015-01-18,24
419,3125,1,10,0.1,2015-01-18,2015-01-25,24
450,3126,9,10,0.9,2015-01-25,2015-02-01,24
453,3127,7,10,0.7,2015-02-01,2015-02-08,24
456,3128,6,10,0.6,2015-02-08,2015-02-15,24
461,3129,1,10,0.1,2015-02-15,2015-02-22,24
465,3130,3,10,0.3,2015-02-22,2015-03-01,24
475,3131,5,10,0.5,2015-03-01,2015-03-08,24
486,3132,6,10,0.6,2015-03-08,2015-03-15,24
10,3133,2,10,0.2,2015-03-15,2015-03-22,24
115,3134,5,10,0.5,2015-03-22,2015-03-29,24
150,3135,3,10,0.3,2015-03-29,2015-04-05,24
165,3136,4,10,0.4,2015-04-05,2015-04-12,24
237,3137,3,10,0.3,2015-04-12,2015-04-19,24
280,3138,7,10,0.7,2015-04-19,2015-04-26,24
300,3139,4,10,0.4,2015-04-26,2015-05-03,24
312,3140,7,10,0.7,2015-05-03,2015-05-10,24
315,3141,3,10,0.3,2015-05-10,2015-05-17,24
336,3142,5,10,0.5,2015-05-17,2015-05-24,24
408,3143,8,10,0.8,2015-05-24,2015-05-31,24
419,3144,6,10,0.6,2015-05-31,2015-06-07,24
450,3145,2,10,0.2,2015-06-07,2015-06-14,24
453,3146,3,10,0.3,2015-06-14,2015-06-21,24
456,3147,4,10,0.4,2015-06-21,2015-06-28,24
461,3148,0,10,0.0,2015-06-28,2015-07-05,24
465,3149,9,10,0.9,2015-07-05,2015-07-12,24
475,3150,4,10,0.4,2015-07-12,2015-07-19,24
486,3151,5,10,0.5,2015-07-19,2015-07-26,24
10,3152,3,10,0.3,2015-07-26,2015-08-02,24
115,3027,0,10,0.0,2013-03-03,2013-03-10,24
150,3028,3,10,0.3,2013-03-10,2013-03-17,24
165,3029,1,10,0.1,2013-03-17,2013-03-24,24
237,3030,1,10,0.1,2013-03-24,2013-03-31,24
280,3031,3,10,0.3,2013-03-31,2013-04-07,24
300,3032,6,10,0.6,2013-04-07,2013-04-14,24
312,3033,1,10,0.1,2013-04-14,2013-04-21,24
315,3034,7,10,0.7,2013-04-21,2013-04-28,24
336,3035,1,10,0.1,2013-04-28,2013-05-05,24
408,3036,5,10,0.5,2013-05-05,2013-05-12,24
419,3037,7,10,0.7,2013-05-12,2013-05-19,24
450,3038,6,10,0.6,2013-05-19,2013-05-26,24
453,3039,1,10,0.1,2013-05-26,2013-06-02,24
456,3040,4,10,0.4,2013-06-02,2013-06-09,24
461,3041,1,10,0.1,2013-06-09,2013-06-16,24
465,3042,6,10,0.6,2013-06-16,2013-06-23,24
475,3043,2,10,0.2,2013-06-23,2013-06-30,24
486,3044,8,10,0.8,2013-06-30,2013-07-07,24
10,3045,0,10,0.0,2013-07-07,2013-07-14,24
115,3046,3,10,0.3,2013-07-14,2013-07-21,24
150,3047,0,10,0.0,2013-07-21,2013-07-28,24
165,3048,3,10,0.3,2013-07-28,2013-08-04,24
237,3049,7,10,0.7,2013-08-04,2013-08-11,24
280,3050,0,10,0.0,2013-08-11,2013-08-18,24
300,3051,5,10,0.5,2013-08-18,2013-08-25,24
312,3052,8,10,0.8,2013-08-25,2013-09-01,24
315,3053,7,10,0.7,2013-09-01,2013-09-08,24
336,3054,4,10,0.4,2013-09-08,2013-09-15,24
408,3055,8,10,0.8,2013-09-15,2013-09-22,24
419,3056,6,10,0.6,2013-09-22,2013-09-29,24
450,3057,3,10,0.3,2013-09-29,2013-10-06,24
453,3058,6,10,0.6,2013-10-06,2013-10-13,24
456,3059,9,10,0.9,2013-10-13,2013-10-20,24
461,3060,0,10,0.0,2013-10-20,2013-10-27,24
465,3061,9,10,0.9,2013-10-27,2013-11-03,24
475,3062,6,10,0.6,2013-11-03,2013-11-10,24
486,3063,7,10,0.7,2013-11-10,2013-11-17,24
10,3064,9,10,0.9,2013-11-17,2013-11-24,24
115,3065,4,10,0.4,2013-11-24,2013-12-01,24
150,3066,3,10,0.3,2013-12-01,2013-12-08,24
165,3067,6,10,0.6,2013-12-08,2013-12-15,24
237,3068,3,10,0.3,2013-12-15,2013-12-22,24
280,3069,9,10,0.9,2013-12-22,2013-12-29,24
300,3070,4,10,0.4,2013-12-29,2014-01-05,24
312,3071,0,10,0.0,2014-01-05,2014-01-12,24
315,3072,0,10,0.0,2014-01-12,2014-01-19,24
336,3073,1,10,0.1,2014-01-19,2014-01-26,24
408,3074,9,10,0.9,2014-01-26,2014-02-02,24
419,3075,6,10,0.6,2014-02-02,2014-02-09,24
450,3076,2,10,0.2,2014-02-09,2014-02-16,24
453,3077,6,10,0.6,2014-02-16,2014-02-23,24
456,3078,5,10,0.5,2014-02-23,2014-03-02,24
461,3079,2,10,0.2,2014-03-02,2014-03-09,24
465,3080,8,10,0.8,2014-03-09,2014-03-16,24
475,3081,5,10,0.5,2014-03-16,2014-03-23,24
486,3082,6,10,0.6,2014-03-23,2014-03-30,24
10,3083,4,10,0.4,2014-03-30,2014-04-06,24
115,3084,2,10,0.2,2014-04-06,2014-04-13,24
150,3085,6,10,0.6,2014-04-13,2014-04-20,24
165,3086,0,10,0.0,2014-04-20,2014-04-27,24
237,3087,5,10,0.5,2014-04-27,2014-05-04,24
280,3088,5,10,0.5,2014-05-04,2014-05-11,24
300,3089,8,10,0.8,2014-05-11,2014-05-18,24
312,3090,8,10,0.8,2014-05-18,2014-05-25,24
315,3091,6,10,0.6,2014-05-25,2014-06-01,24
336,3092,9,10,0.9,2014-06-01,2014-06-08,24
408,3093,6,10,0.6,2014-06-08,2014-06-15,24
419,3094,5,10,0.5,2014-06-15,2014-06-22,24
450,3095,9,10,0.9,2014-06-22,2014-06-29,24
453,3096,9,10,0.9,2014-06-29,2014-07-06,24
456,3097,9,10,0.9,2014-07-06,2014-07-13,24
461,3098,5,10,0.5,2014-07-13,2014-07-20,24
465,3099,8,10,0.8,2014-07-20,2014-07-27,24
475,3100,6,10,0.6,2014-07-27,2014-08-03,24
486,3101,5,10,0.5,2014-08-03,2014-08-10,24
10,3102,2,10,0.2,2014-08-10,2014-08-17,24
115,3103,0,10,0.0,2014-08-17,2014-08-24,24
150,3104,4,10,0.4,2014-08-24,2014-08-31,24
165,3105,4,10,0.4,2014-08-31,2014-09-07,24
237,3106,6,10,0.6,2014-09-07,2014-09-14,24
280,3107,8,10,0.8,2014-09-14,2014-09-21,24
300,3108,1,10,0.1,2014-09-21,2014-09-28,24
312,3109,8,10,0.8,2014-09-28,2014-10-05,24
315,3110,7,10,0.7,2014-10-05,2014-10-12,24
336,3111,4,10,0.4,2014-10-12,2014-10-19,24
408,3112,9,10,0.9,2014-10-19,2014-10-26,24
419,3113,6,10,0.6,2014-10-26,2014-11-02,24
450,3114,3,10,0.3,2014-11-02,2014-11-09,24
453,3115,4,10,0.4,2014-11-09,2014-11-16,24
456,3116,9,10,0.9,2014-11-16,2014-11-23,24
461,3117,9,10,0.9,2014-11-23,2014-11-30,24
465,3118,3,10,0.3,2014-11-30,2014-12-07,24
475,3119,8,10,0.8,2014-12-07,2014-12-14,24
486,3120,6,10,0.6,2014-12-14,2014-12-21,24
10,3121,0,10,0.0,2014-12-21,2014-12-28,24
115,3122,8,10,0.8,2014-12-28,2015-01-04,24
150,3123,1,10,0.1,2015-01-04,2015-01-11,24
165,3124,4,10,0.4,2015-01-11,2015-01-18,24
237,3125,8,10,0.8,2015-01-18,2015-01-25,24
280,3126,2,10,0.2,2015-01-25,2015-02-01,24
300,3127,5,10,0.5,2015-02-01,2015-02-08,24
312,3128,1,10,0.1,2015-02-08,2015-02-15,24
315,3129,6,10,0.6,2015-02-15,2015-02-22,24
336,3130,7,10,0.7,2015-02-22,2015-03-01,24
408,3131,1,10,0.1,2015-03-01,2015-03-08,24
419,3132,4,10,0.4,2015-03-08,2015-03-15,24
450,3133,8,10,0.8,2015-03-15,2015-03-22,24
453,3134,3,10,0.3,2015-03-22,2015-03-29,24
456,3135,0,10,0.0,2015-03-29,2015-04-05,24
461,3136,2,10,0.2,2015-04-05,2015-04-12,24
465,3137,4,10,0.4,2015-04-12,2015-04-19,24
475,3138,6,10,0.6,2015-04-19,2015-04-26,24
486,3139,3,10,0.3,2015-04-26,2015-05-03,24
10,3140,1,10,0.1,2015-05-03,2015-05-10,24
115,3141,4,10,0.4,2015-05-10,2015-05-17,24
150,3142,9,10,0.9,2015-05-17,2015-05-24,24
165,3143,3,10,0.3,2015-05-24,2015-05-31,24
237,3144,6,10,0.6,2015-05-31,2015-06-07,24
280,3145,5,10,0.5,2015-06-07,2015-06-14,24
300,3146,8,10,0.8,2015-06-14,2015-06-21,24
312,3147,6,10,0.6,2015-06-21,2015-06-28,24
315,3148,3,10,0.3,2015-06-28,2015-07-05,24
336,3149,2,10,0.2,2015-07-05,2015-07-12,24
408,3150,2,10,0.2,2015-07-12,2015-07-19,24
419,3151,9,10,0.9,2015-07-19,2015-07-26,24
450,3152,4,10,0.4,2015-07-26,2015-08-02,24
453,3027,7,10,0.7,2013-03-03,2013-03-10,24
