HW_ASSIGNED_DATE,HW_DUE_DATE,HW_SCORE_MAX,CLASS_ID,HW_ID
2013-06-29,2013-07-06,10,16,2036
2013-07-06,2013-07-13,10,16,2037
2013-07-13,2013-07-20,10,16,2038
2013-07-20,2013-07-27,10,16,2039
2013-07-27,2013-08-03,10,16,2040
2013-08-03,2013-08-10,10,16,2041
2013-08-10,2013-08-17,10,16,2042
2013-08-17,2013-08-24,10,16,2043
2013-08-24,2013-08-31,10,16,2044
2013-08-31,2013-09-07,10,16,2045
2013-09-07,2013-09-14,10,16,2046
2013-09-14,2013-09-21,10,16,2047
2013-09-21,2013-09-28,10,16,2048
2013-09-28,2013-10-05,10,16,2049
2013-10-05,2013-10-12,10,16,2050
2013-10-12,2013-10-19,10,16,2051
2013-10-19,2013-10-26,10,16,2052
2013-10-26,2013-11-02,10,16,2053
2013-11-02,2013-11-09,10,16,2054
2013-11-09,2013-11-16,10,16,2055
2013-11-16,2013-11-23,10,16,2056
2013-11-23,2013-11-30,10,16,2057
2013-11-30,2013-12-07,10,16,2058
2013-12-07,2013-12-14,10,16,2059
2013-12-14,2013-12-21,10,16,2060
2013-12-21,2013-12-28,10,16,2061
2013-12-28,2014-01-04,10,16,2062
2014-01-04,2014-01-11,10,16,2063
2014-01-11,2014-01-18,10,16,2064
2014-01-18,2014-01-25,10,16,2065
2014-01-25,2014-02-01,10,16,2066
2014-02-01,2014-02-08,10,16,2067
2014-02-08,2014-02-15,10,16,2068
2014-02-15,2014-02-22,10,16,2069
2014-02-22,2014-03-01,10,16,2070
2014-03-01,2014-03-08,10,16,2071
2014-03-08,2014-03-15,10,16,2072
2014-03-15,2014-03-22,10,16,2073
2014-03-22,2014-03-29,10,16,2074
2014-03-29,2014-04-05,10,16,2075
2014-04-05,2014-04-12,10,16,2076
2014-04-12,2014-04-19,10,16,2077
2014-04-19,2014-04-26,10,16,2078
2014-04-26,2014-05-03,10,16,2079
2014-05-03,2014-05-10,10,16,2080
2014-05-10,2014-05-17,10,16,2081
2014-05-17,2014-05-24,10,16,2082
2014-05-24,2014-05-31,10,16,2083
2014-05-31,2014-06-07,10,16,2084
2014-06-07,2014-06-14,10,16,2085
2014-06-14,2014-06-21,10,16,2086
2014-06-21,2014-06-28,10,16,2087
2014-06-28,2014-07-05,10,16,2088
2014-07-05,2014-07-12,10,16,2089
2014-07-12,2014-07-19,10,16,2090
2014-07-19,2014-07-26,10,16,2091
2014-07-26,2014-08-02,10,16,2092
2014-08-02,2014-08-09,10,16,2093
2014-08-09,2014-08-16,10,16,2094
2014-08-16,2014-08-23,10,16,2095
2014-08-23,2014-08-30,10,16,2096
2014-08-30,2014-09-06,10,16,2097
2014-09-06,2014-09-13,10,16,2098
2014-09-13,2014-09-20,10,16,2099
2014-09-20,2014-09-27,10,16,2100
2014-09-27,2014-10-04,10,16,2101
2014-10-04,2014-10-11,10,16,2102
2014-10-11,2014-10-18,10,16,2103
2014-10-18,2014-10-25,10,16,2104
2014-10-25,2014-11-01,10,16,2105
2014-11-01,2014-11-08,10,16,2106
2014-11-08,2014-11-15,10,16,2107
2014-11-15,2014-11-22,10,16,2108
2014-11-22,2014-11-29,10,16,2109
2014-11-29,2014-12-06,10,16,2110
2014-12-06,2014-12-13,10,16,2111
2014-12-13,2014-12-20,10,16,2112
2014-12-20,2014-12-27,10,16,2113
2014-12-27,2015-01-03,10,16,2114
2015-01-03,2015-01-10,10,16,2115
2015-01-10,2015-01-17,10,16,2116
2015-01-17,2015-01-24,10,16,2117
2015-01-24,2015-01-31,10,16,2118
2015-01-31,2015-02-07,10,16,2119
2015-02-07,2015-02-14,10,16,2120
2015-02-14,2015-02-21,10,16,2121
2015-02-21,2015-02-28,10,16,2122
2015-02-28,2015-03-07,10,16,2123
2015-03-07,2015-03-14,10,16,2124
2015-03-14,2015-03-21,10,16,2125
2015-03-21,2015-03-28,10,16,2126
2015-03-28,2015-04-04,10,16,2127
2015-04-04,2015-04-11,10,16,2128
2015-04-11,2015-04-18,10,16,2129
2015-04-18,2015-04-25,10,16,2130
2015-04-25,2015-05-02,10,16,2131
2015-05-02,2015-05-09,10,16,2132
2015-05-09,2015-05-16,10,16,2133
2015-05-16,2015-05-23,10,16,2134
2015-05-23,2015-05-30,10,16,2135
2015-05-30,2015-06-06,10,16,2136
2015-06-06,2015-06-13,10,16,2137
2015-06-13,2015-06-20,10,16,2138
2015-06-20,2015-06-27,10,16,2139
2015-06-27,2015-07-04,10,16,2140
2015-07-04,2015-07-11,10,16,2141
2015-07-11,2015-07-18,10,16,2142
2015-07-18,2015-07-25,10,16,2143
2015-07-25,2015-08-01,10,16,2144
2013-03-02,2013-03-09,10,17,2145
2013-03-09,2013-03-16,10,17,2146
2013-03-16,2013-03-23,10,17,2147
2013-03-23,2013-03-30,10,17,2148
2013-03-30,2013-04-06,10,17,2149
2013-04-06,2013-04-13,10,17,2150
2013-04-13,2013-04-20,10,17,2151
2013-04-20,2013-04-27,10,17,2152
2013-04-27,2013-05-04,10,17,2153
2013-05-04,2013-05-11,10,17,2154
2013-05-11,2013-05-18,10,17,2155
2013-05-18,2013-05-25,10,17,2156
2013-05-25,2013-06-01,10,17,2157
2013-06-01,2013-06-08,10,17,2158
2013-06-08,2013-06-15,10,17,2159
2013-06-15,2013-06-22,10,17,2160
2013-06-22,2013-06-29,10,17,2161
2013-06-29,2013-07-06,10,17,2162
2013-07-06,2013-07-13,10,17,2163
2013-07-13,2013-07-20,10,17,2164
2013-07-20,2013-07-27,10,17,2165
2013-07-27,2013-08-03,10,17,2166
2013-08-03,2013-08-10,10,17,2167
2013-08-10,2013-08-17,10,17,2168
2013-08-17,2013-08-24,10,17,2169
2013-08-24,2013-08-31,10,17,2170
2013-08-31,2013-09-07,10,17,2171
2013-09-07,2013-09-14,10,17,2172
2013-09-14,2013-09-21,10,17,2173
2013-09-21,2013-09-28,10,17,2174
2013-09-28,2013-10-05,10,17,2175
2013-10-05,2013-10-12,10,17,2176
2013-10-12,2013-10-19,10,17,2177
2013-10-19,2013-10-26,10,17,2178
2013-10-26,2013-11-02,10,17,2179
2013-11-02,2013-11-09,10,17,2180
2013-11-09,2013-11-16,10,17,2181
2013-11-16,2013-11-23,10,17,2182
2013-11-23,2013-11-30,10,17,2183
2013-11-30,2013-12-07,10,17,2184
2013-12-07,2013-12-14,10,17,2185
2013-12-14,2013-12-21,10,17,2186
2013-12-21,2013-12-28,10,17,2187
2013-12-28,2014-01-04,10,17,2188
2014-01-04,2014-01-11,10,17,2189
2014-01-11,2014-01-18,10,17,2190
2014-01-18,2014-01-25,10,17,2191
2014-01-25,2014-02-01,10,17,2192
2014-02-01,2014-02-08,10,17,2193
2014-02-08,2014-02-15,10,17,2194
2014-02-15,2014-02-22,10,17,2195
2014-02-22,2014-03-01,10,17,2196
2014-03-01,2014-03-08,10,17,2197
2014-03-08,2014-03-15,10,17,2198
2014-03-15,2014-03-22,10,17,2199
2014-03-22,2014-03-29,10,17,2200
2014-03-29,2014-04-05,10,17,2201
2014-04-05,2014-04-12,10,17,2202
2014-04-12,2014-04-19,10,17,2203
2014-04-19,2014-04-26,10,17,2204
2014-04-26,2014-05-03,10,17,2205
2014-05-03,2014-05-10,10,17,2206
2014-05-10,2014-05-17,10,17,2207
2014-05-17,2014-05-24,10,17,2208
2014-05-24,2014-05-31,10,17,2209
2014-05-31,2014-06-07,10,17,2210
2014-06-07,2014-06-14,10,17,2211
2014-06-14,2014-06-21,10,17,2212
2014-06-21,2014-06-28,10,17,2213
2014-06-28,2014-07-05,10,17,2214
2014-07-05,2014-07-12,10,17,2215
2014-07-12,2014-07-19,10,17,2216
2014-07-19,2014-07-26,10,17,2217
2014-07-26,2014-08-02,10,17,2218
2014-08-02,2014-08-09,10,17,2219
2014-08-09,2014-08-16,10,17,2220
2014-08-16,2014-08-23,10,17,2221
2014-08-23,2014-08-30,10,17,2222
2014-08-30,2014-09-06,10,17,2223
2014-09-06,2014-09-13,10,17,2224
2014-09-13,2014-09-20,10,17,2225
2014-09-20,2014-09-27,10,17,2226
2014-09-27,2014-10-04,10,17,2227
2014-10-04,2014-10-11,10,17,2228
2014-10-11,2014-10-18,10,17,2229
2014-10-18,2014-10-25,10,17,2230
2014-10-25,2014-11-01,10,17,2231
2014-11-01,2014-11-08,10,17,2232
2014-11-08,2014-11-15,10,17,2233
2014-11-15,2014-11-22,10,17,2234
2014-11-22,2014-11-29,10,17,2235
2014-11-29,2014-12-06,10,17,2236
2014-12-06,2014-12-13,10,17,2237
2014-12-13,2014-12-20,10,17,2238
2014-12-20,2014-12-27,10,17,2239
2014-12-27,2015-01-03,10,17,2240
2015-01-03,2015-01-10,10,17,2241
2015-01-10,2015-01-17,10,17,2242
2015-01-17,2015-01-24,10,17,2243
2015-01-24,2015-01-31,10,17,2244
2015-01-31,2015-02-07,10,17,2245
2015-02-07,2015-02-14,10,17,2246
2015-02-14,2015-02-21,10,17,2247
2015-02-21,2015-02-28,10,17,2248
2015-02-28,2015-03-07,10,17,2249
2015-03-07,2015-03-14,10,17,2250
2015-03-14,2015-03-21,10,17,2251
2015-03-21,2015-03-28,10,17,2252
2015-03-28,2015-04-04,10,17,2253
2015-04-04,2015-04-11,10,17,2254
2015-04-11,2015-04-18,10,17,2255
2015-04-18,2015-04-25,10,17,2256
2015-04-25,2015-05-02,10,17,2257
2015-05-02,2015-05-09,10,17,2258
2015-05-09,2015-05-16,10,17,2259
2015-05-16,2015-05-23,10,17,2260
2015-05-23,2015-05-30,10,17,2261
2015-05-30,2015-06-06,10,17,2262
2015-06-06,2015-06-13,10,17,2263
2015-06-13,2015-06-20,10,17,2264
2015-06-20,2015-06-27,10,17,2265
2015-06-27,2015-07-04,10,17,2266
2015-07-04,2015-07-11,10,17,2267
2015-07-11,2015-07-18,10,17,2268
2015-07-18,2015-07-25,10,17,2269
2015-07-25,2015-08-01,10,17,2270
2013-03-03,2013-03-10,10,18,2271
2013-03-10,2013-03-17,10,18,2272
2013-03-17,2013-03-24,10,18,2273
2013-03-24,2013-03-31,10,18,2274
2013-03-31,2013-04-07,10,18,2275
2013-04-07,2013-04-14,10,18,2276
2013-04-14,2013-04-21,10,18,2277
2013-04-21,2013-04-28,10,18,2278
2013-04-28,2013-05-05,10,18,2279
2013-05-05,2013-05-12,10,18,2280
2013-05-12,2013-05-19,10,18,2281
2013-05-19,2013-05-26,10,18,2282
2013-05-26,2013-06-02,10,18,2283
2013-06-02,2013-06-09,10,18,2284
2013-06-09,2013-06-16,10,18,2285
2013-06-16,2013-06-23,10,18,2286
2013-06-23,2013-06-30,10,18,2287
2013-06-30,2013-07-07,10,18,2288
2013-07-07,2013-07-14,10,18,2289
2013-07-14,2013-07-21,10,18,2290
2013-07-21,2013-07-28,10,18,2291
2013-07-28,2013-08-04,10,18,2292
2013-08-04,2013-08-11,10,18,2293
2013-08-11,2013-08-18,10,18,2294
2013-08-18,2013-08-25,10,18,2295
2013-08-25,2013-09-01,10,18,2296
2013-09-01,2013-09-08,10,18,2297
2013-09-08,2013-09-15,10,18,2298
2013-09-15,2013-09-22,10,18,2299
2013-09-22,2013-09-29,10,18,2300
2013-09-29,2013-10-06,10,18,2301
2013-10-06,2013-10-13,10,18,2302
2013-10-13,2013-10-20,10,18,2303
2013-10-20,2013-10-27,10,18,2304
2013-10-27,2013-11-03,10,18,2305
2013-11-03,2013-11-10,10,18,2306
2013-11-10,2013-11-17,10,18,2307
2013-11-17,2013-11-24,10,18,2308
2013-11-24,2013-12-01,10,18,2309
2013-12-01,2013-12-08,10,18,2310
2013-12-08,2013-12-15,10,18,2311
2013-12-15,2013-12-22,10,18,2312
2013-12-22,2013-12-29,10,18,2313
2013-12-29,2014-01-05,10,18,2314
2014-01-05,2014-01-12,10,18,2315
2014-01-12,2014-01-19,10,18,2316
2014-01-19,2014-01-26,10,18,2317
2014-01-26,2014-02-02,10,18,2318
2014-02-02,2014-02-09,10,18,2319
2014-02-09,2014-02-16,10,18,2320
2014-02-16,2014-02-23,10,18,2321
2014-02-23,2014-03-02,10,18,2322
2014-03-02,2014-03-09,10,18,2323
2014-03-09,2014-03-16,10,18,2324
2014-03-16,2014-03-23,10,18,2325
2014-03-23,2014-03-30,10,18,2326
2014-03-30,2014-04-06,10,18,2327
2014-04-06,2014-04-13,10,18,2328
2014-04-13,2014-04-20,10,18,2329
2014-04-20,2014-04-27,10,18,2330
2014-04-27,2014-05-04,10,18,2331
2014-05-04,2014-05-11,10,18,2332
2014-05-11,2014-05-18,10,18,2333
2014-05-18,2014-05-25,10,18,2334
2014-05-25,2014-06-01,10,18,2335
2014-06-01,2014-06-08,10,18,2336
2014-06-08,2014-06-15,10,18,2337
2014-06-15,2014-06-22,10,18,2338
2014-06-22,2014-06-29,10,18,2339
2014-06-29,2014-07-06,10,18,2340
2014-07-06,2014-07-13,10,18,2341
2014-07-13,2014-07-20,10,18,2342
2014-07-20,2014-07-27,10,18,2343
2014-07-27,2014-08-03,10,18,2344
2014-08-03,2014-08-10,10,18,2345
2014-08-10,2014-08-17,10,18,2346
2014-08-17,2014-08-24,10,18,2347
2014-08-24,2014-08-31,10,18,2348
2014-08-31,2014-09-07,10,18,2349
2014-09-07,2014-09-14,10,18,2350
2014-09-14,2014-09-21,10,18,2351
2014-09-21,2014-09-28,10,18,2352
2014-09-28,2014-10-05,10,18,2353
2014-10-05,2014-10-12,10,18,2354
2014-10-12,2014-10-19,10,18,2355
2014-10-19,2014-10-26,10,18,2356
2014-10-26,2014-11-02,10,18,2357
2014-11-02,2014-11-09,10,18,2358
2014-11-09,2014-11-16,10,18,2359
2014-11-16,2014-11-23,10,18,2360
2014-11-23,2014-11-30,10,18,2361
2014-11-30,2014-12-07,10,18,2362
2014-12-07,2014-12-14,10,18,2363
2014-12-14,2014-12-21,10,18,2364
2014-12-21,2014-12-28,10,18,2365
2014-12-28,2015-01-04,10,18,2366
2015-01-04,2015-01-11,10,18,2367
2015-01-11,2015-01-18,10,18,2368
2015-01-18,2015-01-25,10,18,2369
2015-01-25,2015-02-01,10,18,2370
2015-02-01,2015-02-08,10,18,2371
2015-02-08,2015-02-15,10,18,2372
2015-02-15,2015-02-22,10,18,2373
2015-02-22,2015-03-01,10,18,2374
2015-03-01,2015-03-08,10,18,2375
2015-03-08,2015-03-15,10,18,2376
2015-03-15,2015-03-22,10,18,2377
2015-03-22,2015-03-29,10,18,2378
2015-03-29,2015-04-05,10,18,2379
2015-04-05,2015-04-12,10,18,2380
2015-04-12,2015-04-19,10,18,2381
2015-04-19,2015-04-26,10,18,2382
2015-04-26,2015-05-03,10,18,2383
2015-05-03,2015-05-10,10,18,2384
2015-05-10,2015-05-17,10,18,2385
2015-05-17,2015-05-24,10,18,2386
2015-05-24,2015-05-31,10,18,2387
2015-05-31,2015-06-07,10,18,2388
2015-06-07,2015-06-14,10,18,2389
2015-06-14,2015-06-21,10,18,2390
2015-06-21,2015-06-28,10,18,2391
2015-06-28,2015-07-05,10,18,2392
2015-07-05,2015-07-12,10,18,2393
2015-07-12,2015-07-19,10,18,2394
2015-07-19,2015-07-26,10,18,2395
2015-07-26,2015-08-02,10,18,2396
2013-03-03,2013-03-10,10,19,2397
2013-03-10,2013-03-17,10,19,2398
2013-03-17,2013-03-24,10,19,2399
2013-03-24,2013-03-31,10,19,2400
2013-03-31,2013-04-07,10,19,2401
2013-04-07,2013-04-14,10,19,2402
2013-04-14,2013-04-21,10,19,2403
2013-04-21,2013-04-28,10,19,2404
2013-04-28,2013-05-05,10,19,2405
2013-05-05,2013-05-12,10,19,2406
2013-05-12,2013-05-19,10,19,2407
2013-05-19,2013-05-26,10,19,2408
2013-05-26,2013-06-02,10,19,2409
2013-06-02,2013-06-09,10,19,2410
2013-06-09,2013-06-16,10,19,2411
2013-06-16,2013-06-23,10,19,2412
2013-06-23,2013-06-30,10,19,2413
2013-06-30,2013-07-07,10,19,2414
2013-07-07,2013-07-14,10,19,2415
2013-07-14,2013-07-21,10,19,2416
2013-07-21,2013-07-28,10,19,2417
2013-07-28,2013-08-04,10,19,2418
2013-08-04,2013-08-11,10,19,2419
2013-08-11,2013-08-18,10,19,2420
2013-08-18,2013-08-25,10,19,2421
2013-08-25,2013-09-01,10,19,2422
2013-09-01,2013-09-08,10,19,2423
2013-09-08,2013-09-15,10,19,2424
2013-09-15,2013-09-22,10,19,2425
2013-09-22,2013-09-29,10,19,2426
2013-09-29,2013-10-06,10,19,2427
2013-10-06,2013-10-13,10,19,2428
2013-10-13,2013-10-20,10,19,2429
2013-10-20,2013-10-27,10,19,2430
2013-10-27,2013-11-03,10,19,2431
2013-11-03,2013-11-10,10,19,2432
2013-11-10,2013-11-17,10,19,2433
2013-11-17,2013-11-24,10,19,2434
2013-11-24,2013-12-01,10,19,2435
2013-12-01,2013-12-08,10,19,2436
2013-12-08,2013-12-15,10,19,2437
2013-12-15,2013-12-22,10,19,2438
2013-12-22,2013-12-29,10,19,2439
2013-12-29,2014-01-05,10,19,2440
2014-01-05,2014-01-12,10,19,2441
2014-01-12,2014-01-19,10,19,2442
2014-01-19,2014-01-26,10,19,2443
2014-01-26,2014-02-02,10,19,2444
2014-02-02,2014-02-09,10,19,2445
2014-02-09,2014-02-16,10,19,2446
2014-02-16,2014-02-23,10,19,2447
2014-02-23,2014-03-02,10,19,2448
2014-03-02,2014-03-09,10,19,2449
2014-03-09,2014-03-16,10,19,2450
2014-03-16,2014-03-23,10,19,2451
2014-03-23,2014-03-30,10,19,2452
2014-03-30,2014-04-06,10,19,2453
2014-04-06,2014-04-13,10,19,2454
2014-04-13,2014-04-20,10,19,2455
2014-04-20,2014-04-27,10,19,2456
2014-04-27,2014-05-04,10,19,2457
2014-05-04,2014-05-11,10,19,2458
2014-05-11,2014-05-18,10,19,2459
2014-05-18,2014-05-25,10,19,2460
2014-05-25,2014-06-01,10,19,2461
2014-06-01,2014-06-08,10,19,2462
2014-06-08,2014-06-15,10,19,2463
2014-06-15,2014-06-22,10,19,2464
2014-06-22,2014-06-29,10,19,2465
2014-06-29,2014-07-06,10,19,2466
2014-07-06,2014-07-13,10,19,2467
2014-07-13,2014-07-20,10,19,2468
2014-07-20,2014-07-27,10,19,2469
2014-07-27,2014-08-03,10,19,2470
2014-08-03,2014-08-10,10,19,2471
2014-08-10,2014-08-17,10,19,2472
2014-08-17,2014-08-24,10,19,2473
2014-08-24,2014-08-31,10,19,2474
2014-08-31,2014-09-07,10,19,2475
2014-09-07,2014-09-14,10,19,2476
2014-09-14,2014-09-21,10,19,2477
2014-09-21,2014-09-28,10,19,2478
2014-09-28,2014-10-05,10,19,2479
2014-10-05,2014-10-12,10,19,2480
2014-10-12,2014-10-19,10,19,2481
2014-10-19,2014-10-26,10,19,2482
2014-10-26,2014-11-02,10,19,2483
2014-11-02,2014-11-09,10,19,2484
2014-11-09,2014-11-16,10,19,2485
2014-11-16,2014-11-23,10,19,2486
2014-11-23,2014-11-30,10,19,2487
2014-11-30,2014-12-07,10,19,2488
2014-12-07,2014-12-14,10,19,2489
2014-12-14,2014-12-21,10,19,2490
2014-12-21,2014-12-28,10,19,2491
2014-12-28,2015-01-04,10,19,2492
2015-01-04,2015-01-11,10,19,2493
2015-01-11,2015-01-18,10,19,2494
2015-01-18,2015-01-25,10,19,2495
2015-01-25,2015-02-01,10,19,2496
2015-02-01,2015-02-08,10,19,2497
2015-02-08,2015-02-15,10,19,2498
2015-02-15,2015-02-22,10,19,2499
2015-02-22,2015-03-01,10,19,2500
2015-03-01,2015-03-08,10,19,2501
2015-03-08,2015-03-15,10,19,2502
2015-03-15,2015-03-22,10,19,2503
2015-03-22,2015-03-29,10,19,2504
2015-03-29,2015-04-05,10,19,2505
2015-04-05,2015-04-12,10,19,2506
2015-04-12,2015-04-19,10,19,2507
2015-04-19,2015-04-26,10,19,2508
2015-04-26,2015-05-03,10,19,2509
2015-05-03,2015-05-10,10,19,2510
2015-05-10,2015-05-17,10,19,2511
2015-05-17,2015-05-24,10,19,2512
2015-05-24,2015-05-31,10,19,2513
2015-05-31,2015-06-07,10,19,2514
2015-06-07,2015-06-14,10,19,2515
2015-06-14,2015-06-21,10,19,2516
2015-06-21,2015-06-28,10,19,2517
2015-06-28,2015-07-05,10,19,2518
2015-07-05,2015-07-12,10,19,2519
2015-07-12,2015-07-19,10,19,2520
2015-07-19,2015-07-26,10,19,2521
2015-07-26,2015-08-02,10,19,2522
2013-03-03,2013-03-10,10,20,2523
2013-03-10,2013-03-17,10,20,2524
2013-03-17,2013-03-24,10,20,2525
2013-03-24,2013-03-31,10,20,2526
2013-03-31,2013-04-07,10,20,2527
2013-04-07,2013-04-14,10,20,2528
2013-04-14,2013-04-21,10,20,2529
2013-04-21,2013-04-28,10,20,2530
2013-04-28,2013-05-05,10,20,2531
2013-05-05,2013-05-12,10,20,2532
2013-05-12,2013-05-19,10,20,2533
2013-05-19,2013-05-26,10,20,2534
2013-05-26,2013-06-02,10,20,2535
2013-06-02,2013-06-09,10,20,2536
2013-06-09,2013-06-16,10,20,2537
2013-06-16,2013-06-23,10,20,2538
2013-06-23,2013-06-30,10,20,2539
2013-06-30,2013-07-07,10,20,2540
2013-07-07,2013-07-14,10,20,2541
2013-07-14,2013-07-21,10,20,2542
2013-07-21,2013-07-28,10,20,2543
2013-07-28,2013-08-04,10,20,2544
2013-08-04,2013-08-11,10,20,2545
2013-08-11,2013-08-18,10,20,2546
2013-08-18,2013-08-25,10,20,2547
2013-08-25,2013-09-01,10,20,2548
2013-09-01,2013-09-08,10,20,2549
2013-09-08,2013-09-15,10,20,2550
2013-09-15,2013-09-22,10,20,2551
2013-09-22,2013-09-29,10,20,2552
2013-09-29,2013-10-06,10,20,2553
2013-10-06,2013-10-13,10,20,2554
2013-10-13,2013-10-20,10,20,2555
2013-10-20,2013-10-27,10,20,2556
2013-10-27,2013-11-03,10,20,2557
2013-11-03,2013-11-10,10,20,2558
2013-11-10,2013-11-17,10,20,2559
2013-11-17,2013-11-24,10,20,2560
2013-11-24,2013-12-01,10,20,2561
2013-12-01,2013-12-08,10,20,2562
2013-12-08,2013-12-15,10,20,2563
2013-12-15,2013-12-22,10,20,2564
2013-12-22,2013-12-29,10,20,2565
2013-12-29,2014-01-05,10,20,2566
2014-01-05,2014-01-12,10,20,2567
2014-01-12,2014-01-19,10,20,2568
2014-01-19,2014-01-26,10,20,2569
2014-01-26,2014-02-02,10,20,2570
2014-02-02,2014-02-09,10,20,2571
2014-02-09,2014-02-16,10,20,2572
2014-02-16,2014-02-23,10,20,2573
2014-02-23,2014-03-02,10,20,2574
2014-03-02,2014-03-09,10,20,2575
2014-03-09,2014-03-16,10,20,2576
2014-03-16,2014-03-23,10,20,2577
2014-03-23,2014-03-30,10,20,2578
2014-03-30,2014-04-06,10,20,2579
2014-04-06,2014-04-13,10,20,2580
2014-04-13,2014-04-20,10,20,2581
2014-04-20,2014-04-27,10,20,2582
2014-04-27,2014-05-04,10,20,2583
2014-05-04,2014-05-11,10,20,2584
2014-05-11,2014-05-18,10,20,2585
2014-05-18,2014-05-25,10,20,2586
2014-05-25,2014-06-01,10,20,2587
2014-06-01,2014-06-08,10,20,2588
2014-06-08,2014-06-15,10,20,2589
2014-06-15,2014-06-22,10,20,2590
2014-06-22,2014-06-29,10,20,2591
2014-06-29,2014-07-06,10,20,2592
2014-07-06,2014-07-13,10,20,2593
2014-07-13,2014-07-20,10,20,2594
2014-07-20,2014-07-27,10,20,2595
2014-07-27,2014-08-03,10,20,2596
2014-08-03,2014-08-10,10,20,2597
2014-08-10,2014-08-17,10,20,2598
2014-08-17,2014-08-24,10,20,2599
2014-08-24,2014-08-31,10,20,2600
2014-08-31,2014-09-07,10,20,2601
2014-09-07,2014-09-14,10,20,2602
2014-09-14,2014-09-21,10,20,2603
2014-09-21,2014-09-28,10,20,2604
2014-09-28,2014-10-05,10,20,2605
2014-10-05,2014-10-12,10,20,2606
2014-10-12,2014-10-19,10,20,2607
2014-10-19,2014-10-26,10,20,2608
2014-10-26,2014-11-02,10,20,2609
2014-11-02,2014-11-09,10,20,2610
2014-11-09,2014-11-16,10,20,2611
2014-11-16,2014-11-23,10,20,2612
2014-11-23,2014-11-30,10,20,2613
2014-11-30,2014-12-07,10,20,2614
2014-12-07,2014-12-14,10,20,2615
2014-12-14,2014-12-21,10,20,2616
2014-12-21,2014-12-28,10,20,2617
2014-12-28,2015-01-04,10,20,2618
2015-01-04,2015-01-11,10,20,2619
2015-01-11,2015-01-18,10,20,2620
2015-01-18,2015-01-25,10,20,2621
2015-01-25,2015-02-01,10,20,2622
2015-02-01,2015-02-08,10,20,2623
2015-02-08,2015-02-15,10,20,2624
2015-02-15,2015-02-22,10,20,2625
2015-02-22,2015-03-01,10,20,2626
2015-03-01,2015-03-08,10,20,2627
2015-03-08,2015-03-15,10,20,2628
2015-03-15,2015-03-22,10,20,2629
2015-03-22,2015-03-29,10,20,2630
2015-03-29,2015-04-05,10,20,2631
2015-04-05,2015-04-12,10,20,2632
2015-04-12,2015-04-19,10,20,2633
2015-04-19,2015-04-26,10,20,2634
2015-04-26,2015-05-03,10,20,2635
2015-05-03,2015-05-10,10,20,2636
2015-05-10,2015-05-17,10,20,2637
2015-05-17,2015-05-24,10,20,2638
2015-05-24,2015-05-31,10,20,2639
2015-05-31,2015-06-07,10,20,2640
2015-06-07,2015-06-14,10,20,2641
2015-06-14,2015-06-21,10,20,2642
2015-06-21,2015-06-28,10,20,2643
2015-06-28,2015-07-05,10,20,2644
2015-07-05,2015-07-12,10,20,2645
2015-07-12,2015-07-19,10,20,2646
2015-07-19,2015-07-26,10,20,2647
2015-07-26,2015-08-02,10,20,2648
2013-03-03,2013-03-10,10,21,2649
2013-03-10,2013-03-17,10,21,2650
2013-03-17,2013-03-24,10,21,2651
2013-03-24,2013-03-31,10,21,2652
2013-03-31,2013-04-07,10,21,2653
2013-04-07,2013-04-14,10,21,2654
2013-04-14,2013-04-21,10,21,2655
2013-04-21,2013-04-28,10,21,2656
2013-04-28,2013-05-05,10,21,2657
2013-05-05,2013-05-12,10,21,2658
2013-05-12,2013-05-19,10,21,2659
2013-05-19,2013-05-26,10,21,2660
2013-05-26,2013-06-02,10,21,2661
2013-06-02,2013-06-09,10,21,2662
2013-06-09,2013-06-16,10,21,2663
2013-06-16,2013-06-23,10,21,2664
2013-06-23,2013-06-30,10,21,2665
2013-06-30,2013-07-07,10,21,2666
2013-07-07,2013-07-14,10,21,2667
2013-07-14,2013-07-21,10,21,2668
2013-07-21,2013-07-28,10,21,2669
2013-07-28,2013-08-04,10,21,2670
2013-08-04,2013-08-11,10,21,2671
2013-08-11,2013-08-18,10,21,2672
2013-08-18,2013-08-25,10,21,2673
2013-08-25,2013-09-01,10,21,2674
2013-09-01,2013-09-08,10,21,2675
2013-09-08,2013-09-15,10,21,2676
2013-09-15,2013-09-22,10,21,2677
2013-09-22,2013-09-29,10,21,2678
2013-09-29,2013-10-06,10,21,2679
2013-10-06,2013-10-13,10,21,2680
2013-10-13,2013-10-20,10,21,2681
2013-10-20,2013-10-27,10,21,2682
2013-10-27,2013-11-03,10,21,2683
2013-11-03,2013-11-10,10,21,2684
2013-11-10,2013-11-17,10,21,2685
2013-11-17,2013-11-24,10,21,2686
2013-11-24,2013-12-01,10,21,2687
2013-12-01,2013-12-08,10,21,2688
2013-12-08,2013-12-15,10,21,2689
2013-12-15,2013-12-22,10,21,2690
2013-12-22,2013-12-29,10,21,2691
2013-12-29,2014-01-05,10,21,2692
2014-01-05,2014-01-12,10,21,2693
2014-01-12,2014-01-19,10,21,2694
2014-01-19,2014-01-26,10,21,2695
2014-01-26,2014-02-02,10,21,2696
2014-02-02,2014-02-09,10,21,2697
2014-02-09,2014-02-16,10,21,2698
2014-02-16,2014-02-23,10,21,2699
